z,Time,ISM,Stars,H,He,C,N,O,Fe
3.6036036036036037,8268589895.045199,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.6286286286286287,8276133283.078196,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.6536536536536537,8283575396.258979,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.6786786786786787,8290918127.969678,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.7037037037037037,8298163326.322969,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.7287287287287287,8305312795.47797,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.753753753753754,8312368296.91116,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.778778778778779,8319331550.644109,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.8038038038038042,8326204236.429676,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.8288288288288292,8332987994.898309,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.8538538538538543,8339684428.665982,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.8788788788788793,8346295103.4052305,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.9039039039039043,8352821548.880717,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.9289289289289293,8359265259.950661,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.9539539539539543,8365627697.535422,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.9789789789789793,8371910289.554497,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
4.004004004004004,8378114431.833072,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
4.029029029029029,8384241488.979314,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
4.054054054054054,8390292795.233444,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
4.079079079079079,8396269655.28966,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
